order_item_id,order_id,product_id,is_primary_item,price_usd,cogs_usd,created_at
9006,8934,1,1,49.99,19.49,11/29/2013
9007,8935,2,1,59.99,22.49,11/29/2013
9008,8936,1,1,49.99,19.49,11/29/2013
9009,8937,1,1,49.99,19.49,11/29/2013
9010,8938,1,1,49.99,19.49,11/29/2013
9011,8939,1,1,49.99,19.49,11/29/2013
9012,8940,1,1,49.99,19.49,11/29/2013
9013,8941,1,1,49.99,19.49,11/29/2013
9014,8942,1,1,49.99,19.49,11/29/2013
9015,8943,2,1,59.99,22.49,11/29/2013
9016,8944,1,1,49.99,19.49,11/29/2013
9017,8945,1,1,49.99,19.49,11/29/2013
9018,8946,1,1,49.99,19.49,11/29/2013
9019,8947,1,1,49.99,19.49,11/29/2013
9020,8948,2,1,59.99,22.49,11/29/2013
9021,8949,1,1,49.99,19.49,11/29/2013
9022,8950,1,1,49.99,19.49,11/29/2013
9023,8951,1,1,49.99,19.49,11/29/2013
9024,8952,1,1,49.99,19.49,11/29/2013
9025,8953,1,1,49.99,19.49,11/29/2013
9026,8954,1,1,49.99,19.49,11/29/2013
9027,8955,1,1,49.99,19.49,11/29/2013
9028,8956,1,1,49.99,19.49,11/29/2013
9029,8957,1,1,49.99,19.49,11/29/2013
9030,8958,1,1,49.99,19.49,11/29/2013
9031,8959,1,1,49.99,19.49,11/29/2013
9032,8960,1,1,49.99,19.49,11/29/2013
9033,8961,2,1,59.99,22.49,11/29/2013
9034,8962,1,1,49.99,19.49,11/29/2013
9035,8963,1,1,49.99,19.49,11/29/2013
9036,8964,1,1,49.99,19.49,11/29/2013
9037,8965,1,1,49.99,19.49,11/29/2013
9038,8966,1,1,49.99,19.49,11/29/2013
9039,8967,1,1,49.99,19.49,11/29/2013
9040,8968,2,1,59.99,22.49,11/29/2013
9041,8969,1,1,49.99,19.49,11/29/2013
9042,8970,1,1,49.99,19.49,11/29/2013
9043,8971,2,1,59.99,22.49,11/29/2013
9044,8972,1,1,49.99,19.49,11/29/2013
9045,8973,1,1,49.99,19.49,11/29/2013
9046,8974,1,1,49.99,19.49,11/29/2013
9047,8975,1,1,49.99,19.49,11/29/2013
9048,8976,1,1,49.99,19.49,11/29/2013
9049,8977,1,1,49.99,19.49,11/30/2013
9050,8978,1,1,49.99,19.49,11/30/2013
9051,8978,2,0,59.99,22.49,11/30/2013
9052,8979,1,1,49.99,19.49,11/30/2013
9053,8980,1,1,49.99,19.49,11/30/2013
9054,8981,1,1,49.99,19.49,11/30/2013
9055,8982,1,1,49.99,19.49,11/30/2013
9056,8983,1,1,49.99,19.49,11/30/2013
9057,8984,1,1,49.99,19.49,11/30/2013
9058,8985,1,1,49.99,19.49,11/30/2013
9059,8986,1,1,49.99,19.49,11/30/2013
9060,8987,1,1,49.99,19.49,12/1/2013
9061,8988,1,1,49.99,19.49,12/1/2013
9062,8989,1,1,49.99,19.49,12/1/2013
9063,8990,1,1,49.99,19.49,12/1/2013
9064,8991,1,1,49.99,19.49,12/1/2013
9065,8992,1,1,49.99,19.49,12/2/2013
9066,8993,2,1,59.99,22.49,12/2/2013
9067,8994,1,1,49.99,19.49,12/2/2013
9068,8995,1,1,49.99,19.49,12/2/2013
9069,8996,1,1,49.99,19.49,12/2/2013
9070,8997,1,1,49.99,19.49,12/2/2013
9071,8998,1,1,49.99,19.49,12/2/2013
9072,8999,1,1,49.99,19.49,12/2/2013
9073,9000,1,1,49.99,19.49,12/2/2013
9074,9001,1,1,49.99,19.49,12/2/2013
9075,9002,1,1,49.99,19.49,12/2/2013
9076,9003,1,1,49.99,19.49,12/2/2013
9077,9004,1,1,49.99,19.49,12/2/2013
9078,9005,2,1,59.99,22.49,12/2/2013
9079,9006,2,1,59.99,22.49,12/2/2013
9080,9006,1,0,49.99,19.49,12/2/2013
9081,9007,1,1,49.99,19.49,12/2/2013
9082,9007,2,0,59.99,22.49,12/2/2013
9083,9008,1,1,49.99,19.49,12/2/2013
9084,9008,2,0,59.99,22.49,12/2/2013
9085,9009,2,1,59.99,22.49,12/2/2013
9086,9010,1,1,49.99,19.49,12/2/2013
9087,9011,1,1,49.99,19.49,12/2/2013
9088,9012,1,1,49.99,19.49,12/2/2013
9089,9013,1,1,49.99,19.49,12/2/2013
9090,9014,1,1,49.99,19.49,12/2/2013
9091,9015,1,1,49.99,19.49,12/2/2013
9092,9016,1,1,49.99,19.49,12/2/2013
9093,9017,1,1,49.99,19.49,12/2/2013
9094,9018,1,1,49.99,19.49,12/2/2013
9095,9019,2,1,59.99,22.49,12/2/2013
9096,9020,1,1,49.99,19.49,12/2/2013
9097,9020,2,0,59.99,22.49,12/2/2013
9098,9021,1,1,49.99,19.49,12/2/2013
9099,9022,1,1,49.99,19.49,12/2/2013
9100,9023,1,1,49.99,19.49,12/2/2013
9101,9024,1,1,49.99,19.49,12/2/2013
9102,9025,1,1,49.99,19.49,12/2/2013
9103,9026,2,1,59.99,22.49,12/2/2013
9104,9027,1,1,49.99,19.49,12/2/2013
9105,9028,1,1,49.99,19.49,12/2/2013
9106,9029,1,1,49.99,19.49,12/2/2013
9107,9030,1,1,49.99,19.49,12/2/2013
9108,9031,1,1,49.99,19.49,12/2/2013
9109,9032,1,1,49.99,19.49,12/2/2013
9110,9033,1,1,49.99,19.49,12/2/2013
9111,9034,1,1,49.99,19.49,12/2/2013
9112,9035,1,1,49.99,19.49,12/2/2013
9113,9036,1,1,49.99,19.49,12/2/2013
9114,9037,1,1,49.99,19.49,12/2/2013
9115,9038,2,1,59.99,22.49,12/2/2013
9116,9039,1,1,49.99,19.49,12/2/2013
9117,9040,1,1,49.99,19.49,12/2/2013
9118,9041,1,1,49.99,19.49,12/2/2013
9119,9042,1,1,49.99,19.49,12/2/2013
9120,9043,1,1,49.99,19.49,12/2/2013
9121,9044,1,1,49.99,19.49,12/2/2013
9122,9044,2,0,59.99,22.49,12/2/2013
9123,9045,1,1,49.99,19.49,12/2/2013
9124,9046,1,1,49.99,19.49,12/2/2013
9125,9047,1,1,49.99,19.49,12/2/2013
9126,9048,1,1,49.99,19.49,12/2/2013
9127,9049,1,1,49.99,19.49,12/2/2013
9128,9050,1,1,49.99,19.49,12/2/2013
9129,9051,1,1,49.99,19.49,12/2/2013
9130,9052,2,1,59.99,22.49,12/2/2013
9131,9053,2,1,59.99,22.49,12/2/2013
9132,9054,1,1,49.99,19.49,12/2/2013
9133,9055,1,1,49.99,19.49,12/2/2013
9134,9056,1,1,49.99,19.49,12/2/2013
9135,9057,2,1,59.99,22.49,12/2/2013
9136,9058,1,1,49.99,19.49,12/2/2013
9137,9059,2,1,59.99,22.49,12/2/2013
9138,9060,1,1,49.99,19.49,12/2/2013
9139,9061,1,1,49.99,19.49,12/2/2013
9140,9062,1,1,49.99,19.49,12/2/2013
9141,9063,2,1,59.99,22.49,12/2/2013
9142,9064,1,1,49.99,19.49,12/2/2013
9143,9065,2,1,59.99,22.49,12/2/2013
9144,9066,1,1,49.99,19.49,12/2/2013
9145,9067,1,1,49.99,19.49,12/2/2013
9146,9068,1,1,49.99,19.49,12/2/2013
9147,9069,1,1,49.99,19.49,12/2/2013
9148,9070,1,1,49.99,19.49,12/2/2013
9149,9071,1,1,49.99,19.49,12/2/2013
9150,9072,1,1,49.99,19.49,12/2/2013
9151,9073,1,1,49.99,19.49,12/2/2013
9152,9074,1,1,49.99,19.49,12/2/2013
9153,9075,1,1,49.99,19.49,12/2/2013
9154,9076,1,1,49.99,19.49,12/2/2013
9155,9077,1,1,49.99,19.49,12/2/2013
9156,9078,2,1,59.99,22.49,12/2/2013
9157,9079,1,1,49.99,19.49,12/2/2013
9158,9080,1,1,49.99,19.49,12/2/2013
9159,9081,1,1,49.99,19.49,12/2/2013
9160,9082,1,1,49.99,19.49,12/2/2013
9161,9083,1,1,49.99,19.49,12/2/2013
9162,9084,1,1,49.99,19.49,12/2/2013
9163,9085,2,1,59.99,22.49,12/2/2013
9164,9086,1,1,49.99,19.49,12/2/2013
9165,9087,1,1,49.99,19.49,12/2/2013
9166,9088,1,1,49.99,19.49,12/2/2013
9167,9089,1,1,49.99,19.49,12/2/2013
9168,9090,1,1,49.99,19.49,12/2/2013
9169,9091,1,1,49.99,19.49,12/2/2013
9170,9092,2,1,59.99,22.49,12/2/2013
9171,9093,1,1,49.99,19.49,12/2/2013
9172,9094,1,1,49.99,19.49,12/2/2013
9173,9095,1,1,49.99,19.49,12/2/2013
9174,9096,1,1,49.99,19.49,12/2/2013
9175,9097,2,1,59.99,22.49,12/2/2013
9176,9098,1,1,49.99,19.49,12/2/2013
9177,9099,1,1,49.99,19.49,12/2/2013
9178,9100,1,1,49.99,19.49,12/2/2013
9179,9101,2,1,59.99,22.49,12/2/2013
9180,9102,1,1,49.99,19.49,12/2/2013
9181,9103,2,1,59.99,22.49,12/2/2013
9182,9104,1,1,49.99,19.49,12/2/2013
9183,9105,1,1,49.99,19.49,12/2/2013
9184,9106,1,1,49.99,19.49,12/2/2013
9185,9107,1,1,49.99,19.49,12/2/2013
9186,9108,1,1,49.99,19.49,12/2/2013
9187,9109,1,1,49.99,19.49,12/2/2013
9188,9110,1,1,49.99,19.49,12/2/2013
9189,9111,1,1,49.99,19.49,12/2/2013
9190,9112,2,1,59.99,22.49,12/2/2013
9191,9113,1,1,49.99,19.49,12/2/2013
9192,9114,1,1,49.99,19.49,12/2/2013
9193,9115,1,1,49.99,19.49,12/2/2013
9194,9116,2,1,59.99,22.49,12/2/2013
9195,9117,1,1,49.99,19.49,12/2/2013
9196,9118,2,1,59.99,22.49,12/2/2013
9197,9119,1,1,49.99,19.49,12/2/2013
9198,9120,1,1,49.99,19.49,12/2/2013
9199,9121,1,1,49.99,19.49,12/2/2013
9200,9122,2,1,59.99,22.49,12/2/2013
9201,9123,1,1,49.99,19.49,12/2/2013
9202,9124,1,1,49.99,19.49,12/2/2013
9203,9125,1,1,49.99,19.49,12/2/2013
9204,9126,1,1,49.99,19.49,12/2/2013
9205,9127,1,1,49.99,19.49,12/2/2013
9206,9128,1,1,49.99,19.49,12/2/2013
9207,9129,1,1,49.99,19.49,12/2/2013
9208,9130,1,1,49.99,19.49,12/2/2013
9209,9131,1,1,49.99,19.49,12/2/2013
9210,9132,1,1,49.99,19.49,12/2/2013
9211,9133,1,1,49.99,19.49,12/2/2013
9212,9134,1,1,49.99,19.49,12/2/2013
9213,9135,1,1,49.99,19.49,12/2/2013
9214,9136,1,1,49.99,19.49,12/2/2013
9215,9137,1,1,49.99,19.49,12/2/2013
9216,9138,1,1,49.99,19.49,12/2/2013
9217,9139,1,1,49.99,19.49,12/2/2013
9218,9140,1,1,49.99,19.49,12/2/2013
9219,9141,1,1,49.99,19.49,12/2/2013
9220,9142,2,1,59.99,22.49,12/2/2013
9221,9143,1,1,49.99,19.49,12/2/2013
9222,9144,1,1,49.99,19.49,12/2/2013
9223,9145,1,1,49.99,19.49,12/2/2013
9224,9146,1,1,49.99,19.49,12/2/2013
9225,9147,1,1,49.99,19.49,12/2/2013
9226,9148,1,1,49.99,19.49,12/2/2013
9227,9149,1,1,49.99,19.49,12/2/2013
9228,9150,2,1,59.99,22.49,12/2/2013
9229,9151,1,1,49.99,19.49,12/2/2013
9230,9152,1,1,49.99,19.49,12/3/2013
9231,9152,2,0,59.99,22.49,12/3/2013
9232,9153,1,1,49.99,19.49,12/3/2013
9233,9154,1,1,49.99,19.49,12/3/2013
9234,9155,1,1,49.99,19.49,12/3/2013
9235,9156,2,1,59.99,22.49,12/3/2013
9236,9157,1,1,49.99,19.49,12/3/2013
9237,9158,1,1,49.99,19.49,12/3/2013
9238,9159,1,1,49.99,19.49,12/3/2013
9239,9160,1,1,49.99,19.49,12/3/2013
9240,9161,1,1,49.99,19.49,12/3/2013
9241,9162,1,1,49.99,19.49,12/3/2013
9242,9163,1,1,49.99,19.49,12/3/2013
9243,9163,2,0,59.99,22.49,12/3/2013
9244,9164,1,1,49.99,19.49,12/3/2013
9245,9165,1,1,49.99,19.49,12/3/2013
9246,9166,1,1,49.99,19.49,12/3/2013
9247,9167,1,1,49.99,19.49,12/3/2013
9248,9168,1,1,49.99,19.49,12/3/2013
9249,9169,1,1,49.99,19.49,12/3/2013
9250,9170,1,1,49.99,19.49,12/3/2013
9251,9171,2,1,59.99,22.49,12/3/2013
9252,9172,1,1,49.99,19.49,12/3/2013
9253,9173,2,1,59.99,22.49,12/3/2013
9254,9174,1,1,49.99,19.49,12/3/2013
9255,9175,1,1,49.99,19.49,12/3/2013
9256,9176,1,1,49.99,19.49,12/3/2013
9257,9177,1,1,49.99,19.49,12/3/2013
9258,9178,1,1,49.99,19.49,12/3/2013
9259,9179,1,1,49.99,19.49,12/3/2013
9260,9180,1,1,49.99,19.49,12/4/2013
9261,9181,1,1,49.99,19.49,12/4/2013
9262,9182,1,1,49.99,19.49,12/4/2013
9263,9183,1,1,49.99,19.49,12/4/2013
9264,9184,1,1,49.99,19.49,12/4/2013
9265,9185,1,1,49.99,19.49,12/4/2013
9266,9186,1,1,49.99,19.49,12/4/2013
9267,9187,1,1,49.99,19.49,12/4/2013
9268,9188,1,1,49.99,19.49,12/4/2013
9269,9189,1,1,49.99,19.49,12/4/2013
9270,9190,1,1,49.99,19.49,12/4/2013
9271,9191,2,1,59.99,22.49,12/4/2013
9272,9192,1,1,49.99,19.49,12/4/2013
9273,9193,1,1,49.99,19.49,12/4/2013
9274,9194,1,1,49.99,19.49,12/4/2013
9275,9195,1,1,49.99,19.49,12/4/2013
9276,9196,1,1,49.99,19.49,12/4/2013
9277,9197,1,1,49.99,19.49,12/4/2013
9278,9198,1,1,49.99,19.49,12/4/2013
9279,9199,1,1,49.99,19.49,12/4/2013
9280,9200,1,1,49.99,19.49,12/4/2013
9281,9201,1,1,49.99,19.49,12/4/2013
9282,9202,1,1,49.99,19.49,12/4/2013
9283,9203,1,1,49.99,19.49,12/4/2013
9284,9204,1,1,49.99,19.49,12/4/2013
9285,9205,1,1,49.99,19.49,12/4/2013
9286,9206,1,1,49.99,19.49,12/5/2013
9287,9207,1,1,49.99,19.49,12/5/2013
9288,9208,1,1,49.99,19.49,12/5/2013
9289,9209,1,1,49.99,19.49,12/5/2013
9290,9210,2,1,59.99,22.49,12/5/2013
9291,9211,1,1,49.99,19.49,12/5/2013
9292,9212,1,1,49.99,19.49,12/5/2013
9293,9213,1,1,49.99,19.49,12/5/2013
9294,9214,1,1,49.99,19.49,12/5/2013
9295,9215,2,1,59.99,22.49,12/5/2013
9296,9216,1,1,49.99,19.49,12/5/2013
9297,9217,2,1,59.99,22.49,12/5/2013
9298,9218,1,1,49.99,19.49,12/5/2013
9299,9219,1,1,49.99,19.49,12/5/2013
9300,9220,1,1,49.99,19.49,12/5/2013
9301,9221,1,1,49.99,19.49,12/5/2013
9302,9222,2,1,59.99,22.49,12/5/2013
9303,9223,1,1,49.99,19.49,12/5/2013
9304,9224,1,1,49.99,19.49,12/5/2013
9305,9225,1,1,49.99,19.49,12/5/2013
9306,9226,1,1,49.99,19.49,12/5/2013
9307,9227,1,1,49.99,19.49,12/5/2013
9308,9228,1,1,49.99,19.49,12/5/2013
9309,9229,1,1,49.99,19.49,12/5/2013
9310,9230,1,1,49.99,19.49,12/5/2013
9311,9231,1,1,49.99,19.49,12/5/2013
9312,9232,1,1,49.99,19.49,12/5/2013
9313,9233,1,1,49.99,19.49,12/5/2013
9314,9234,1,1,49.99,19.49,12/6/2013
9315,9235,1,1,49.99,19.49,12/6/2013
9316,9236,1,1,49.99,19.49,12/6/2013
9317,9237,1,1,49.99,19.49,12/6/2013
9318,9238,2,1,59.99,22.49,12/6/2013
9319,9239,2,1,59.99,22.49,12/6/2013
9320,9240,1,1,49.99,19.49,12/6/2013
9321,9241,1,1,49.99,19.49,12/6/2013
9322,9242,1,1,49.99,19.49,12/6/2013
9323,9243,1,1,49.99,19.49,12/6/2013
9324,9244,1,1,49.99,19.49,12/6/2013
9325,9245,1,1,49.99,19.49,12/6/2013
9326,9246,1,1,49.99,19.49,12/6/2013
9327,9247,1,1,49.99,19.49,12/6/2013
9328,9248,1,1,49.99,19.49,12/6/2013
9329,9249,2,1,59.99,22.49,12/6/2013
9330,9250,2,1,59.99,22.49,12/6/2013
9331,9251,2,1,59.99,22.49,12/6/2013
9332,9252,1,1,49.99,19.49,12/6/2013
9333,9253,1,1,49.99,19.49,12/6/2013
9334,9254,1,1,49.99,19.49,12/6/2013
9335,9255,1,1,49.99,19.49,12/6/2013
9336,9256,1,1,49.99,19.49,12/6/2013
9337,9257,1,1,49.99,19.49,12/6/2013
9338,9258,1,1,49.99,19.49,12/7/2013
9339,9259,1,1,49.99,19.49,12/7/2013
9340,9260,1,1,49.99,19.49,12/7/2013
9341,9261,1,1,49.99,19.49,12/7/2013
9342,9262,1,1,49.99,19.49,12/7/2013
9343,9263,1,1,49.99,19.49,12/7/2013
9344,9264,1,1,49.99,19.49,12/7/2013
9345,9265,2,1,59.99,22.49,12/7/2013
9346,9266,1,1,49.99,19.49,12/7/2013
9347,9267,1,1,49.99,19.49,12/8/2013
9348,9268,1,1,49.99,19.49,12/8/2013
9349,9269,1,1,49.99,19.49,12/8/2013
9350,9270,1,1,49.99,19.49,12/8/2013
9351,9270,2,0,59.99,22.49,12/8/2013
9352,9271,1,1,49.99,19.49,12/8/2013
9353,9272,1,1,49.99,19.49,12/8/2013
9354,9273,1,1,49.99,19.49,12/8/2013
9355,9274,1,1,49.99,19.49,12/8/2013
9356,9275,2,1,59.99,22.49,12/8/2013
9357,9276,1,1,49.99,19.49,12/8/2013
9358,9277,1,1,49.99,19.49,12/8/2013
9359,9278,1,1,49.99,19.49,12/8/2013
9360,9279,1,1,49.99,19.49,12/8/2013
9361,9280,1,1,49.99,19.49,12/8/2013
9362,9281,1,1,49.99,19.49,12/8/2013
9363,9282,1,1,49.99,19.49,12/9/2013
9364,9283,1,1,49.99,19.49,12/9/2013
9365,9284,2,1,59.99,22.49,12/9/2013
9366,9285,1,1,49.99,19.49,12/9/2013
9367,9286,1,1,49.99,19.49,12/9/2013
9368,9287,1,1,49.99,19.49,12/9/2013
9369,9288,2,1,59.99,22.49,12/9/2013
9370,9289,1,1,49.99,19.49,12/9/2013
9371,9290,1,1,49.99,19.49,12/9/2013
9372,9291,1,1,49.99,19.49,12/9/2013
9373,9292,1,1,49.99,19.49,12/9/2013
9374,9293,1,1,49.99,19.49,12/9/2013
9375,9294,1,1,49.99,19.49,12/9/2013
9376,9295,2,1,59.99,22.49,12/9/2013
9377,9296,2,1,59.99,22.49,12/9/2013
9378,9297,1,1,49.99,19.49,12/9/2013
9379,9298,1,1,49.99,19.49,12/9/2013
9380,9299,1,1,49.99,19.49,12/9/2013
9381,9300,1,1,49.99,19.49,12/9/2013
9382,9301,1,1,49.99,19.49,12/9/2013
9383,9301,2,0,59.99,22.49,12/9/2013
9384,9302,1,1,49.99,19.49,12/9/2013
9385,9303,1,1,49.99,19.49,12/9/2013
9386,9304,2,1,59.99,22.49,12/9/2013
9387,9305,1,1,49.99,19.49,12/9/2013
9388,9306,1,1,49.99,19.49,12/9/2013
9389,9307,1,1,49.99,19.49,12/9/2013
9390,9308,1,1,49.99,19.49,12/9/2013
9391,9309,2,1,59.99,22.49,12/9/2013
9392,9310,1,1,49.99,19.49,12/9/2013
9393,9311,1,1,49.99,19.49,12/9/2013
9394,9312,2,1,59.99,22.49,12/9/2013
9395,9313,1,1,49.99,19.49,12/9/2013
9396,9314,1,1,49.99,19.49,12/9/2013
9397,9315,1,1,49.99,19.49,12/9/2013
9398,9316,1,1,49.99,19.49,12/9/2013
9399,9317,1,1,49.99,19.49,12/9/2013
9400,9318,1,1,49.99,19.49,12/9/2013
9401,9319,2,1,59.99,22.49,12/9/2013
9402,9320,1,1,49.99,19.49,12/9/2013
9403,9321,1,1,49.99,19.49,12/9/2013
9404,9322,1,1,49.99,19.49,12/9/2013
9405,9323,1,1,49.99,19.49,12/9/2013
9406,9324,1,1,49.99,19.49,12/10/2013
9407,9324,2,0,59.99,22.49,12/10/2013
9408,9325,1,1,49.99,19.49,12/10/2013
9409,9326,1,1,49.99,19.49,12/10/2013
9410,9327,1,1,49.99,19.49,12/10/2013
9411,9328,1,1,49.99,19.49,12/10/2013
9412,9329,1,1,49.99,19.49,12/10/2013
9413,9330,1,1,49.99,19.49,12/10/2013
9414,9330,2,0,59.99,22.49,12/10/2013
9415,9331,1,1,49.99,19.49,12/10/2013
9416,9332,1,1,49.99,19.49,12/10/2013
9417,9333,1,1,49.99,19.49,12/10/2013
9418,9334,2,1,59.99,22.49,12/10/2013
9419,9335,2,1,59.99,22.49,12/10/2013
9420,9335,1,0,49.99,19.49,12/10/2013
9421,9336,1,1,49.99,19.49,12/10/2013
9422,9337,1,1,49.99,19.49,12/10/2013
9423,9338,1,1,49.99,19.49,12/10/2013
9424,9339,1,1,49.99,19.49,12/10/2013
9425,9340,1,1,49.99,19.49,12/10/2013
9426,9341,1,1,49.99,19.49,12/10/2013
9427,9342,1,1,49.99,19.49,12/10/2013
9428,9343,1,1,49.99,19.49,12/10/2013
9429,9344,1,1,49.99,19.49,12/10/2013
9430,9345,1,1,49.99,19.49,12/10/2013
9431,9346,1,1,49.99,19.49,12/10/2013
9432,9346,2,0,59.99,22.49,12/10/2013
9433,9347,2,1,59.99,22.49,12/10/2013
9434,9347,1,0,49.99,19.49,12/10/2013
9435,9348,2,1,59.99,22.49,12/10/2013
9436,9349,1,1,49.99,19.49,12/10/2013
9437,9350,1,1,49.99,19.49,12/10/2013
9438,9351,1,1,49.99,19.49,12/10/2013
9439,9352,2,1,59.99,22.49,12/10/2013
9440,9353,1,1,49.99,19.49,12/10/2013
9441,9354,2,1,59.99,22.49,12/10/2013
9442,9355,1,1,49.99,19.49,12/11/2013
9443,9356,1,1,49.99,19.49,12/11/2013
9444,9357,1,1,49.99,19.49,12/11/2013
9445,9358,1,1,49.99,19.49,12/11/2013
9446,9359,1,1,49.99,19.49,12/11/2013
9447,9360,1,1,49.99,19.49,12/11/2013
9448,9361,2,1,59.99,22.49,12/11/2013
9449,9362,1,1,49.99,19.49,12/11/2013
9450,9363,1,1,49.99,19.49,12/11/2013
9451,9364,1,1,49.99,19.49,12/11/2013
9452,9364,2,0,59.99,22.49,12/11/2013
9453,9365,2,1,59.99,22.49,12/11/2013
9454,9366,2,1,59.99,22.49,12/11/2013
9455,9367,1,1,49.99,19.49,12/11/2013
9456,9368,2,1,59.99,22.49,12/11/2013
9457,9369,1,1,49.99,19.49,12/11/2013
9458,9370,1,1,49.99,19.49,12/11/2013
9459,9371,1,1,49.99,19.49,12/11/2013
9460,9372,1,1,49.99,19.49,12/11/2013
9461,9373,1,1,49.99,19.49,12/11/2013
9462,9374,1,1,49.99,19.49,12/11/2013
9463,9375,1,1,49.99,19.49,12/11/2013
9464,9376,2,1,59.99,22.49,12/11/2013
9465,9377,1,1,49.99,19.49,12/11/2013
9466,9378,2,1,59.99,22.49,12/11/2013
9467,9379,1,1,49.99,19.49,12/11/2013
9468,9380,1,1,49.99,19.49,12/11/2013
9469,9381,1,1,49.99,19.49,12/11/2013
9470,9382,1,1,49.99,19.49,12/11/2013
9471,9382,2,0,59.99,22.49,12/11/2013
9472,9383,1,1,49.99,19.49,12/11/2013
9473,9384,1,1,49.99,19.49,12/11/2013
9474,9385,1,1,49.99,19.49,12/11/2013
9475,9386,2,1,59.99,22.49,12/11/2013
9476,9387,2,1,59.99,22.49,12/11/2013
9477,9388,2,1,59.99,22.49,12/11/2013
9478,9389,1,1,49.99,19.49,12/11/2013
9479,9390,1,1,49.99,19.49,12/11/2013
9480,9391,1,1,49.99,19.49,12/11/2013
9481,9392,1,1,49.99,19.49,12/11/2013
9482,9393,1,1,49.99,19.49,12/11/2013
9483,9394,1,1,49.99,19.49,12/11/2013
9484,9395,1,1,49.99,19.49,12/12/2013
9485,9396,1,1,49.99,19.49,12/12/2013
9486,9397,1,1,49.99,19.49,12/12/2013
9487,9398,1,1,49.99,19.49,12/12/2013
9488,9399,1,1,49.99,19.49,12/12/2013
9489,9400,1,1,49.99,19.49,12/12/2013
9490,9401,1,1,49.99,19.49,12/12/2013
9491,9402,2,1,59.99,22.49,12/12/2013
9492,9403,1,1,49.99,19.49,12/12/2013
9493,9404,2,1,59.99,22.49,12/12/2013
9494,9405,2,1,59.99,22.49,12/12/2013
9495,9406,1,1,49.99,19.49,12/12/2013
9496,9406,3,0,45.99,14.49,12/12/2013
9497,9407,1,1,49.99,19.49,12/12/2013
9498,9408,1,1,49.99,19.49,12/12/2013
9499,9409,1,1,49.99,19.49,12/12/2013
9500,9410,1,1,49.99,19.49,12/12/2013
9501,9411,1,1,49.99,19.49,12/12/2013
9502,9412,1,1,49.99,19.49,12/12/2013
9503,9413,1,1,49.99,19.49,12/12/2013
9504,9414,1,1,49.99,19.49,12/12/2013
9505,9415,3,1,45.99,14.49,12/12/2013
9506,9415,1,0,49.99,19.49,12/12/2013
9507,9416,1,1,49.99,19.49,12/12/2013
9508,9417,3,1,45.99,14.49,12/12/2013
9509,9418,1,1,49.99,19.49,12/12/2013
9510,9419,2,1,59.99,22.49,12/12/2013
9511,9420,2,1,59.99,22.49,12/12/2013
9512,9421,3,1,45.99,14.49,12/12/2013
9513,9422,3,1,45.99,14.49,12/12/2013
9514,9423,1,1,49.99,19.49,12/12/2013
9515,9424,2,1,59.99,22.49,12/12/2013
9516,9425,3,1,45.99,14.49,12/12/2013
9517,9426,1,1,49.99,19.49,12/12/2013
9518,9427,1,1,49.99,19.49,12/12/2013
9519,9427,2,0,59.99,22.49,12/12/2013
9520,9428,1,1,49.99,19.49,12/12/2013
9521,9429,1,1,49.99,19.49,12/12/2013
9522,9430,2,1,59.99,22.49,12/12/2013
9523,9431,1,1,49.99,19.49,12/12/2013
9524,9432,1,1,49.99,19.49,12/12/2013
9525,9433,2,1,59.99,22.49,12/13/2013
9526,9434,1,1,49.99,19.49,12/13/2013
9527,9435,3,1,45.99,14.49,12/13/2013
9528,9436,1,1,49.99,19.49,12/13/2013
9529,9437,1,1,49.99,19.49,12/13/2013
9530,9438,1,1,49.99,19.49,12/13/2013
9531,9439,1,1,49.99,19.49,12/13/2013
9532,9440,2,1,59.99,22.49,12/13/2013
9533,9441,1,1,49.99,19.49,12/13/2013
9534,9442,1,1,49.99,19.49,12/13/2013
9535,9443,1,1,49.99,19.49,12/13/2013
9536,9444,1,1,49.99,19.49,12/13/2013
9537,9445,1,1,49.99,19.49,12/13/2013
9538,9446,1,1,49.99,19.49,12/13/2013
9539,9446,3,0,45.99,14.49,12/13/2013
9540,9447,2,1,59.99,22.49,12/13/2013
9541,9448,1,1,49.99,19.49,12/13/2013
9542,9448,3,0,45.99,14.49,12/13/2013
9543,9449,1,1,49.99,19.49,12/13/2013
9544,9450,2,1,59.99,22.49,12/13/2013
9545,9451,1,1,49.99,19.49,12/13/2013
9546,9452,2,1,59.99,22.49,12/13/2013
9547,9453,3,1,45.99,14.49,12/13/2013
9548,9454,1,1,49.99,19.49,12/13/2013
9549,9455,1,1,49.99,19.49,12/13/2013
9550,9456,3,1,45.99,14.49,12/13/2013
9551,9457,1,1,49.99,19.49,12/13/2013
9552,9458,1,1,49.99,19.49,12/13/2013
9553,9459,2,1,59.99,22.49,12/13/2013
9554,9460,1,1,49.99,19.49,12/13/2013
9555,9461,3,1,45.99,14.49,12/13/2013
9556,9462,1,1,49.99,19.49,12/13/2013
9557,9463,2,1,59.99,22.49,12/13/2013
9558,9464,1,1,49.99,19.49,12/13/2013
9559,9464,3,0,45.99,14.49,12/13/2013
9560,9465,2,1,59.99,22.49,12/14/2013
9561,9466,1,1,49.99,19.49,12/14/2013
9562,9467,1,1,49.99,19.49,12/14/2013
9563,9468,1,1,49.99,19.49,12/14/2013
