order_id,website_session_id,user_id,primary_product_id,items_purchased,price_usd,cogs_usd,created_at
8444,150608,131194,1,2,109.98,41.98,11/15/2013
8445,150612,131198,1,1,49.99,19.49,11/15/2013
8446,150675,113916,1,1,49.99,19.49,11/16/2013
8447,150684,131261,2,1,59.99,22.49,11/16/2013
8448,150702,131276,1,2,109.98,41.98,11/16/2013
8449,150738,131304,1,1,49.99,19.49,11/16/2013
8450,150754,131319,1,1,49.99,19.49,11/16/2013
8451,150812,119382,1,1,49.99,19.49,11/17/2013
8452,150814,131371,2,1,59.99,22.49,11/17/2013
8453,150843,131395,1,1,49.99,19.49,11/17/2013
8454,150857,131407,1,1,49.99,19.49,11/17/2013
8455,150861,115083,1,1,49.99,19.49,11/17/2013
8456,150863,108136,1,1,49.99,19.49,11/17/2013
8457,150865,127471,1,1,49.99,19.49,11/17/2013
8458,150870,131417,1,1,49.99,19.49,11/17/2013
8459,150899,131441,1,1,49.99,19.49,11/17/2013
8460,150908,128406,1,1,49.99,19.49,11/17/2013
8461,150926,131463,2,1,59.99,22.49,11/17/2013
8462,150924,131461,1,1,49.99,19.49,11/17/2013
8463,150925,131462,1,1,49.99,19.49,11/17/2013
8464,150931,131468,1,1,49.99,19.49,11/17/2013
8465,150962,126906,1,1,49.99,19.49,11/17/2013
8466,150967,131498,1,1,49.99,19.49,11/17/2013
8467,150996,131522,1,1,49.99,19.49,11/18/2013
8468,151007,131531,1,2,109.98,41.98,11/18/2013
8469,151043,131564,1,1,49.99,19.49,11/18/2013
8470,151068,131587,1,1,49.99,19.49,11/18/2013
8471,151083,131601,2,1,59.99,22.49,11/18/2013
8472,151123,131636,1,1,49.99,19.49,11/18/2013
8473,151122,131635,1,1,49.99,19.49,11/18/2013
8474,151171,117781,1,1,49.99,19.49,11/18/2013
8475,151207,131710,1,1,49.99,19.49,11/18/2013
8476,151224,122640,1,1,49.99,19.49,11/18/2013
8477,151228,131726,1,1,49.99,19.49,11/18/2013
8478,151265,114439,1,1,49.99,19.49,11/18/2013
8479,151298,114729,1,1,49.99,19.49,11/18/2013
8480,151307,131789,1,1,49.99,19.49,11/18/2013
8481,151302,131784,1,1,49.99,19.49,11/18/2013
8482,151336,131814,1,1,49.99,19.49,11/18/2013
8483,151401,131874,2,1,59.99,22.49,11/19/2013
8484,151406,116946,1,1,49.99,19.49,11/19/2013
8485,151414,131882,1,1,49.99,19.49,11/19/2013
8486,151419,131887,1,1,49.99,19.49,11/19/2013
8487,151446,131910,1,1,49.99,19.49,11/19/2013
8488,151462,131923,1,1,49.99,19.49,11/19/2013
8489,151472,114691,2,1,59.99,22.49,11/19/2013
8490,151493,131948,1,1,49.99,19.49,11/19/2013
8491,151498,131952,1,1,49.99,19.49,11/19/2013
8492,151500,116647,1,1,49.99,19.49,11/19/2013
8493,151513,131965,1,1,49.99,19.49,11/19/2013
8494,151514,131966,1,1,49.99,19.49,11/19/2013
8495,151529,131978,1,1,49.99,19.49,11/19/2013
8496,151541,131988,2,1,59.99,22.49,11/19/2013
8497,151572,132018,1,1,49.99,19.49,11/19/2013
8498,151584,132029,1,1,49.99,19.49,11/19/2013
8499,151622,132062,1,1,49.99,19.49,11/19/2013
8500,151639,118117,1,1,49.99,19.49,11/19/2013
8501,151642,132077,2,1,59.99,22.49,11/19/2013
8502,151655,130599,2,2,109.98,41.98,11/19/2013
8503,151676,132102,1,1,49.99,19.49,11/19/2013
8504,151684,132109,1,1,49.99,19.49,11/19/2013
8505,151713,132133,1,1,49.99,19.49,11/19/2013
8506,151727,132144,1,1,49.99,19.49,11/19/2013
8507,151747,132160,1,1,49.99,19.49,11/19/2013
8508,151753,132165,1,1,49.99,19.49,11/19/2013
8509,151758,132170,2,1,59.99,22.49,11/19/2013
8510,151764,132176,1,1,49.99,19.49,11/19/2013
8511,151786,132195,1,1,49.99,19.49,11/19/2013
8512,151798,132206,1,1,49.99,19.49,11/19/2013
8513,151802,132210,1,1,49.99,19.49,11/19/2013
8514,151811,132216,1,1,49.99,19.49,11/20/2013
8515,151841,126180,1,1,49.99,19.49,11/20/2013
8516,151842,132240,1,1,49.99,19.49,11/20/2013
8517,151867,132258,2,1,59.99,22.49,11/20/2013
8518,151886,132273,1,1,49.99,19.49,11/20/2013
8519,151891,123123,1,1,49.99,19.49,11/20/2013
8520,151895,132279,1,1,49.99,19.49,11/20/2013
8521,151900,132284,1,1,49.99,19.49,11/20/2013
8522,151933,132309,1,2,109.98,41.98,11/20/2013
8523,151938,132313,1,1,49.99,19.49,11/20/2013
8524,151946,132320,1,1,49.99,19.49,11/20/2013
8525,151983,132352,1,1,49.99,19.49,11/20/2013
8526,151985,132354,1,1,49.99,19.49,11/20/2013
8527,152003,131310,1,1,49.99,19.49,11/20/2013
8528,152031,132393,1,1,49.99,19.49,11/20/2013
8529,152030,132392,2,1,59.99,22.49,11/20/2013
8530,152035,132397,1,1,49.99,19.49,11/20/2013
8531,152039,132400,1,1,49.99,19.49,11/20/2013
8532,152053,132413,1,1,49.99,19.49,11/20/2013
8533,152071,132427,1,1,49.99,19.49,11/20/2013
8534,152075,132431,1,1,49.99,19.49,11/20/2013
8535,152119,132467,2,1,59.99,22.49,11/20/2013
8536,152121,132469,1,1,49.99,19.49,11/20/2013
8537,152131,132477,1,1,49.99,19.49,11/20/2013
8538,152138,120954,1,1,49.99,19.49,11/20/2013
8539,152155,132496,1,1,49.99,19.49,11/20/2013
8540,152161,132501,2,1,59.99,22.49,11/20/2013
8541,152169,132508,1,1,49.99,19.49,11/20/2013
8542,152184,132521,1,1,49.99,19.49,11/20/2013
8543,152192,132528,1,1,49.99,19.49,11/20/2013
8544,152194,132530,1,1,49.99,19.49,11/20/2013
8545,152211,114946,1,1,49.99,19.49,11/20/2013
8546,152230,132559,1,1,49.99,19.49,11/20/2013
8547,152235,107894,1,1,49.99,19.49,11/20/2013
8548,152245,132571,1,1,49.99,19.49,11/20/2013
8549,152248,132573,1,1,49.99,19.49,11/20/2013
8550,152272,132594,1,1,49.99,19.49,11/21/2013
8551,152298,132620,1,1,49.99,19.49,11/21/2013
8552,152316,132635,1,1,49.99,19.49,11/21/2013
8553,152314,132633,1,1,49.99,19.49,11/21/2013
8554,152327,132646,1,1,49.99,19.49,11/21/2013
8555,152359,132675,1,1,49.99,19.49,11/21/2013
8556,152369,132684,1,1,49.99,19.49,11/21/2013
8557,152373,126969,1,1,49.99,19.49,11/21/2013
8558,152383,124512,1,1,49.99,19.49,11/21/2013
8559,152395,132705,1,1,49.99,19.49,11/21/2013
8560,152397,132707,1,1,49.99,19.49,11/21/2013
8561,152423,132732,1,1,49.99,19.49,11/21/2013
8562,152436,132743,1,1,49.99,19.49,11/21/2013
8563,152451,115252,1,1,49.99,19.49,11/21/2013
8564,152458,132761,1,1,49.99,19.49,11/21/2013
8565,152462,132765,1,1,49.99,19.49,11/21/2013
8566,152477,132776,2,1,59.99,22.49,11/21/2013
8567,152490,132788,1,1,49.99,19.49,11/21/2013
8568,152493,132791,1,1,49.99,19.49,11/21/2013
8569,152512,132809,1,1,49.99,19.49,11/21/2013
8570,152519,132814,1,1,49.99,19.49,11/21/2013
8571,152542,132833,1,1,49.99,19.49,11/21/2013
8572,152551,132842,1,1,49.99,19.49,11/21/2013
8573,152573,132863,2,1,59.99,22.49,11/21/2013
8574,152581,132871,1,1,49.99,19.49,11/21/2013
8575,152602,132892,1,1,49.99,19.49,11/21/2013
8576,152632,132916,1,1,49.99,19.49,11/21/2013
8577,152648,132927,1,1,49.99,19.49,11/21/2013
8578,152670,132946,1,1,49.99,19.49,11/22/2013
8579,152691,132962,1,1,49.99,19.49,11/22/2013
8580,152717,109476,1,1,49.99,19.49,11/22/2013
8581,152722,132989,2,1,59.99,22.49,11/22/2013
8582,152741,133003,1,1,49.99,19.49,11/22/2013
8583,152758,133016,1,1,49.99,19.49,11/22/2013
8584,152776,133028,1,1,49.99,19.49,11/22/2013
8585,152801,133050,1,1,49.99,19.49,11/22/2013
8586,152815,133063,1,1,49.99,19.49,11/22/2013
8587,152831,133077,1,1,49.99,19.49,11/22/2013
8588,152833,108196,1,1,49.99,19.49,11/22/2013
8589,152829,117047,1,1,49.99,19.49,11/22/2013
8590,152837,133082,1,1,49.99,19.49,11/22/2013
8591,152844,133088,1,1,49.99,19.49,11/22/2013
8592,152854,133095,1,1,49.99,19.49,11/22/2013
8593,152868,133107,1,1,49.99,19.49,11/22/2013
8594,152878,133117,2,1,59.99,22.49,11/22/2013
8595,152951,133178,1,1,49.99,19.49,11/22/2013
8596,152963,133189,1,1,49.99,19.49,11/22/2013
8597,152992,125055,1,1,49.99,19.49,11/22/2013
8598,152995,133217,1,2,109.98,41.98,11/22/2013
8599,153026,133243,2,1,59.99,22.49,11/22/2013
8600,153036,133253,1,1,49.99,19.49,11/22/2013
8601,153049,133266,1,1,49.99,19.49,11/22/2013
8602,153051,133268,1,1,49.99,19.49,11/22/2013
8603,153069,133285,1,2,109.98,41.98,11/23/2013
8604,153075,133289,1,1,49.99,19.49,11/23/2013
8605,153127,133335,1,1,49.99,19.49,11/23/2013
8606,153130,133337,1,1,49.99,19.49,11/23/2013
8607,153172,133373,1,1,49.99,19.49,11/23/2013
8608,153184,133384,1,1,49.99,19.49,11/23/2013
8609,153187,133387,1,1,49.99,19.49,11/23/2013
8610,153205,116398,1,1,49.99,19.49,11/23/2013
8611,153206,133405,1,1,49.99,19.49,11/23/2013
8612,153214,133412,1,1,49.99,19.49,11/23/2013
8613,153224,133422,1,1,49.99,19.49,11/23/2013
8614,153226,133424,1,1,49.99,19.49,11/23/2013
8615,153227,133425,2,1,59.99,22.49,11/23/2013
8616,153247,133445,1,1,49.99,19.49,11/24/2013
8617,153267,133459,2,1,59.99,22.49,11/24/2013
8618,153278,133467,2,1,59.99,22.49,11/24/2013
8619,153287,133473,1,1,49.99,19.49,11/24/2013
8620,153299,133484,1,1,49.99,19.49,11/24/2013
8621,153317,119237,2,1,59.99,22.49,11/24/2013
8622,153320,133497,2,1,59.99,22.49,11/24/2013
8623,153330,133505,2,1,59.99,22.49,11/24/2013
8624,153358,133529,1,1,49.99,19.49,11/24/2013
8625,153360,133531,1,1,49.99,19.49,11/24/2013
8626,153364,133535,1,2,109.98,41.98,11/24/2013
8627,153370,133541,1,1,49.99,19.49,11/24/2013
8628,153398,133566,1,1,49.99,19.49,11/24/2013
8629,153407,133574,1,1,49.99,19.49,11/24/2013
8630,153445,133608,1,1,49.99,19.49,11/24/2013
8631,153447,133610,1,1,49.99,19.49,11/24/2013
8632,153464,133627,1,1,49.99,19.49,11/24/2013
8633,153466,133629,2,1,59.99,22.49,11/24/2013
8634,153490,133651,2,1,59.99,22.49,11/25/2013
8635,153495,133656,2,1,59.99,22.49,11/25/2013
8636,153538,133694,2,1,59.99,22.49,11/25/2013
8637,153536,133692,1,1,49.99,19.49,11/25/2013
8638,153539,133695,1,1,49.99,19.49,11/25/2013
8639,153560,121987,1,2,109.98,41.98,11/25/2013
8640,153562,104705,2,1,59.99,22.49,11/25/2013
8641,153576,133725,1,1,49.99,19.49,11/25/2013
8642,153595,133742,1,1,49.99,19.49,11/25/2013
8643,153612,133756,1,1,49.99,19.49,11/25/2013
8644,153634,133772,1,1,49.99,19.49,11/25/2013
8645,153682,133816,1,1,49.99,19.49,11/25/2013
8646,153685,133819,1,1,49.99,19.49,11/25/2013
8647,153699,133831,1,2,109.98,41.98,11/25/2013
8648,153726,133855,1,2,109.98,41.98,11/25/2013
8649,153736,126912,1,2,109.98,41.98,11/25/2013
8650,153741,133867,1,1,49.99,19.49,11/25/2013
8651,153740,133866,2,1,59.99,22.49,11/25/2013
8652,153765,108657,1,1,49.99,19.49,11/25/2013
8653,153769,133890,1,1,49.99,19.49,11/25/2013
8654,153767,133888,1,1,49.99,19.49,11/25/2013
8655,153801,133918,1,1,49.99,19.49,11/25/2013
8656,153812,133929,2,1,59.99,22.49,11/25/2013
8657,153817,117822,1,1,49.99,19.49,11/25/2013
8658,153829,133945,1,1,49.99,19.49,11/25/2013
8659,153831,133947,1,1,49.99,19.49,11/25/2013
8660,153837,133949,1,1,49.99,19.49,11/25/2013
8661,153846,118637,2,1,59.99,22.49,11/25/2013
8662,153859,133968,1,1,49.99,19.49,11/25/2013
8663,153890,133999,1,1,49.99,19.49,11/25/2013
8664,153960,124525,2,1,59.99,22.49,11/26/2013
8665,153975,132607,1,1,49.99,19.49,11/26/2013
8666,153983,134082,1,1,49.99,19.49,11/26/2013
8667,153984,134083,1,1,49.99,19.49,11/26/2013
8668,153994,134093,1,1,49.99,19.49,11/26/2013
8669,154034,134124,1,1,49.99,19.49,11/26/2013
8670,154032,134122,1,1,49.99,19.49,11/26/2013
8671,154031,134121,1,1,49.99,19.49,11/26/2013
8672,154052,134141,1,1,49.99,19.49,11/26/2013
8673,154069,134156,2,1,59.99,22.49,11/26/2013
8674,154072,134159,1,1,49.99,19.49,11/26/2013
8675,154081,134165,1,2,109.98,41.98,11/26/2013
8676,154087,134170,1,1,49.99,19.49,11/26/2013
8677,154092,131972,1,1,49.99,19.49,11/26/2013
8678,154143,134221,1,1,49.99,19.49,11/26/2013
8679,154172,134247,1,1,49.99,19.49,11/26/2013
8680,154180,134253,1,1,49.99,19.49,11/26/2013
8681,154215,134281,1,1,49.99,19.49,11/26/2013
8682,154219,134284,1,1,49.99,19.49,11/26/2013
8683,154260,119920,1,1,49.99,19.49,11/26/2013
8684,154281,134339,1,1,49.99,19.49,11/26/2013
8685,154329,134384,1,1,49.99,19.49,11/26/2013
8686,154355,134409,1,1,49.99,19.49,11/26/2013
8687,154357,134411,1,1,49.99,19.49,11/26/2013
8688,154370,134422,1,1,49.99,19.49,11/26/2013
8689,154373,134425,2,1,59.99,22.49,11/26/2013
8690,154422,134468,1,1,49.99,19.49,11/27/2013
8691,154446,109137,1,1,49.99,19.49,11/27/2013
8692,154473,134511,1,1,49.99,19.49,11/27/2013
8693,154493,134527,2,1,59.99,22.49,11/27/2013
8694,154497,134530,1,1,49.99,19.49,11/27/2013
8695,154500,121586,1,1,49.99,19.49,11/27/2013
8696,154511,117646,1,1,49.99,19.49,11/27/2013
8697,154523,134552,1,1,49.99,19.49,11/27/2013
8698,154531,134559,1,1,49.99,19.49,11/27/2013
8699,154543,134568,1,1,49.99,19.49,11/27/2013
8700,154553,134577,1,1,49.99,19.49,11/27/2013
8701,154564,134587,2,1,59.99,22.49,11/27/2013
8702,154574,134596,1,2,109.98,41.98,11/27/2013
8703,154575,134597,1,1,49.99,19.49,11/27/2013
8704,154586,134606,1,1,49.99,19.49,11/27/2013
8705,154585,134605,1,1,49.99,19.49,11/27/2013
8706,154593,134613,1,1,49.99,19.49,11/27/2013
8707,154609,134627,1,1,49.99,19.49,11/27/2013
8708,154613,134631,2,2,109.98,41.98,11/27/2013
8709,154622,134638,1,1,49.99,19.49,11/27/2013
8710,154646,134659,1,1,49.99,19.49,11/27/2013
8711,154654,134667,1,1,49.99,19.49,11/27/2013
8712,154662,134673,1,1,49.99,19.49,11/27/2013
8713,154665,134675,1,1,49.99,19.49,11/27/2013
8714,154668,125250,1,1,49.99,19.49,11/27/2013
8715,154680,134688,1,1,49.99,19.49,11/27/2013
8716,154681,134689,1,1,49.99,19.49,11/27/2013
8717,154713,134716,1,1,49.99,19.49,11/27/2013
8718,154720,134722,1,1,49.99,19.49,11/27/2013
8719,154753,134752,1,1,49.99,19.49,11/27/2013
8720,154791,134783,1,1,49.99,19.49,11/27/2013
8721,154792,134784,2,1,59.99,22.49,11/27/2013
8722,154812,134802,1,1,49.99,19.49,11/27/2013
8723,154831,134820,1,1,49.99,19.49,11/27/2013
8724,154836,134824,1,1,49.99,19.49,11/27/2013
8725,154846,134830,2,1,59.99,22.49,11/27/2013
8726,154878,118566,1,1,49.99,19.49,11/27/2013
8727,154876,134855,1,1,49.99,19.49,11/27/2013
8728,154887,134863,2,1,59.99,22.49,11/27/2013
8729,154888,134864,1,1,49.99,19.49,11/27/2013
8730,154889,125526,2,1,59.99,22.49,11/27/2013
8731,154923,134892,1,1,49.99,19.49,11/28/2013
8732,154935,120521,1,1,49.99,19.49,11/28/2013
8733,154951,134913,1,1,49.99,19.49,11/28/2013
8734,154959,134918,1,1,49.99,19.49,11/28/2013
8735,154958,134917,1,1,49.99,19.49,11/28/2013
8736,154975,134931,2,1,59.99,22.49,11/28/2013
8737,154969,134926,1,1,49.99,19.49,11/28/2013
8738,155002,108049,1,1,49.99,19.49,11/28/2013
8739,155014,134968,2,1,59.99,22.49,11/28/2013
8740,155021,129730,1,2,109.98,41.98,11/28/2013
8741,155109,135046,1,1,49.99,19.49,11/28/2013
8742,155135,135070,1,1,49.99,19.49,11/28/2013
8743,155148,135082,2,1,59.99,22.49,11/28/2013
8744,155172,124824,1,1,49.99,19.49,11/28/2013
8745,155185,135113,1,1,49.99,19.49,11/28/2013
8746,155189,135117,1,1,49.99,19.49,11/28/2013
8747,155187,135115,1,1,49.99,19.49,11/28/2013
8748,155214,135136,1,1,49.99,19.49,11/28/2013
8749,155221,135142,1,1,49.99,19.49,11/28/2013
8750,155231,135151,1,1,49.99,19.49,11/28/2013
8751,155247,135164,1,1,49.99,19.49,11/28/2013
8752,155252,135168,1,1,49.99,19.49,11/28/2013
8753,155271,135184,1,2,109.98,41.98,11/28/2013
8754,155279,135192,1,2,109.98,41.98,11/28/2013
8755,155302,135210,2,1,59.99,22.49,11/28/2013
8756,155319,122785,1,1,49.99,19.49,11/28/2013
8757,155317,135222,2,1,59.99,22.49,11/28/2013
8758,155339,135239,1,1,49.99,19.49,11/28/2013
8759,155352,135252,1,2,109.98,41.98,11/29/2013
8760,155357,135257,1,1,49.99,19.49,11/29/2013
8761,155361,135261,1,1,49.99,19.49,11/29/2013
8762,155374,135273,1,1,49.99,19.49,11/29/2013
8763,155394,135293,1,1,49.99,19.49,11/29/2013
8764,155411,135310,2,1,59.99,22.49,11/29/2013
8765,155428,135327,1,2,109.98,41.98,11/29/2013
8766,155433,135332,1,1,49.99,19.49,11/29/2013
8767,155472,135371,1,1,49.99,19.49,11/29/2013
8768,155466,135365,1,1,49.99,19.49,11/29/2013
8769,155474,135373,1,1,49.99,19.49,11/29/2013
8770,155515,135413,1,1,49.99,19.49,11/29/2013
8771,155542,135440,1,1,49.99,19.49,11/29/2013
8772,155556,135454,1,1,49.99,19.49,11/29/2013
8773,155553,135451,1,2,109.98,41.98,11/29/2013
8774,155564,135462,2,1,59.99,22.49,11/29/2013
8775,155571,135469,1,1,49.99,19.49,11/29/2013
8776,155589,135487,1,1,49.99,19.49,11/29/2013
8777,155591,135489,1,1,49.99,19.49,11/29/2013
8778,155623,135521,1,1,49.99,19.49,11/29/2013
8779,155632,135530,1,1,49.99,19.49,11/29/2013
8780,155651,135549,1,1,49.99,19.49,11/29/2013
8781,155677,135575,1,1,49.99,19.49,11/29/2013
8782,155747,135643,1,1,49.99,19.49,11/29/2013
8783,155757,135653,1,1,49.99,19.49,11/29/2013
8784,155812,135708,2,1,59.99,22.49,11/29/2013
8785,155810,135706,1,1,49.99,19.49,11/29/2013
8786,155848,135743,1,1,49.99,19.49,11/29/2013
8787,155862,135757,2,1,59.99,22.49,11/29/2013
8788,155916,135809,2,1,59.99,22.49,11/29/2013
8789,155926,135819,1,1,49.99,19.49,11/29/2013
8790,155952,135845,1,1,49.99,19.49,11/29/2013
8791,155971,135864,1,1,49.99,19.49,11/29/2013
8792,155979,135872,1,1,49.99,19.49,11/29/2013
8793,155963,135856,1,1,49.99,19.49,11/29/2013
8794,155966,135859,1,1,49.99,19.49,11/29/2013
8795,156009,135902,1,1,49.99,19.49,11/29/2013
8796,156044,135937,1,1,49.99,19.49,11/29/2013
8797,156063,135956,1,1,49.99,19.49,11/29/2013
8798,156068,135961,1,1,49.99,19.49,11/29/2013
8799,156074,135967,1,1,49.99,19.49,11/29/2013
8800,156125,136016,2,1,59.99,22.49,11/29/2013
8801,156130,136021,1,1,49.99,19.49,11/29/2013
8802,156188,136079,1,1,49.99,19.49,11/29/2013
8803,156200,136091,1,1,49.99,19.49,11/29/2013
8804,156211,136102,1,1,49.99,19.49,11/29/2013
8805,156216,136107,2,1,59.99,22.49,11/29/2013
8806,156237,136127,1,1,49.99,19.49,11/29/2013
8807,156227,136118,1,1,49.99,19.49,11/29/2013
8808,156240,136130,1,1,49.99,19.49,11/29/2013
8809,156243,136133,1,1,49.99,19.49,11/29/2013
8810,156253,136142,1,1,49.99,19.49,11/29/2013
8811,156244,136134,2,1,59.99,22.49,11/29/2013
8812,156275,136164,1,1,49.99,19.49,11/29/2013
8813,156307,136194,1,1,49.99,19.49,11/29/2013
8814,156304,136191,1,1,49.99,19.49,11/29/2013
8815,156317,136204,2,1,59.99,22.49,11/29/2013
8816,156338,136225,2,1,59.99,22.49,11/29/2013
8817,156379,136264,1,1,49.99,19.49,11/29/2013
8818,156361,116468,1,1,49.99,19.49,11/29/2013
8819,156399,136284,1,1,49.99,19.49,11/29/2013
8820,156413,136298,1,1,49.99,19.49,11/29/2013
8821,156435,111158,1,1,49.99,19.49,11/29/2013
8822,156408,136293,1,1,49.99,19.49,11/29/2013
8823,156440,136323,1,1,49.99,19.49,11/29/2013
8824,156448,136331,1,2,109.98,41.98,11/29/2013
8825,156467,136349,1,1,49.99,19.49,11/29/2013
8826,156487,136369,1,1,49.99,19.49,11/29/2013
8827,156492,136374,2,1,59.99,22.49,11/29/2013
8828,156520,136402,1,1,49.99,19.49,11/29/2013
8829,156554,136436,1,1,49.99,19.49,11/29/2013
8830,156534,136416,1,1,49.99,19.49,11/29/2013
8831,156613,136495,2,1,59.99,22.49,11/29/2013
8832,156578,136460,1,1,49.99,19.49,11/29/2013
8833,156586,136468,1,1,49.99,19.49,11/29/2013
8834,156604,136486,2,1,59.99,22.49,11/29/2013
8835,156605,136487,1,1,49.99,19.49,11/29/2013
8836,156609,136491,1,1,49.99,19.49,11/29/2013
8837,156593,136475,1,1,49.99,19.49,11/29/2013
8838,156587,136469,1,1,49.99,19.49,11/29/2013
8839,156625,136507,1,1,49.99,19.49,11/29/2013
8840,156648,136530,1,1,49.99,19.49,11/29/2013
8841,156698,136580,1,1,49.99,19.49,11/29/2013
8842,156722,136604,1,1,49.99,19.49,11/29/2013
8843,156734,136616,1,1,49.99,19.49,11/29/2013
8844,156729,136611,2,1,59.99,22.49,11/29/2013
8845,156745,136627,1,1,49.99,19.49,11/29/2013
8846,156723,136605,2,1,59.99,22.49,11/29/2013
8847,156765,136646,1,1,49.99,19.49,11/29/2013
8848,156769,136650,1,1,49.99,19.49,11/29/2013
8849,156767,136648,1,1,49.99,19.49,11/29/2013
8850,156775,136656,1,1,49.99,19.49,11/29/2013
8851,156850,136730,1,1,49.99,19.49,11/29/2013
8852,156854,136734,1,1,49.99,19.49,11/29/2013
8853,156840,136720,1,1,49.99,19.49,11/29/2013
8854,156862,136742,1,1,49.99,19.49,11/29/2013
8855,156891,136771,1,1,49.99,19.49,11/29/2013
8856,156888,136768,1,1,49.99,19.49,11/29/2013
8857,156936,136816,1,1,49.99,19.49,11/29/2013
8858,157004,136883,1,1,49.99,19.49,11/29/2013
8859,156990,136869,1,1,49.99,19.49,11/29/2013
8860,156996,136875,1,1,49.99,19.49,11/29/2013
8861,157008,136887,1,1,49.99,19.49,11/29/2013
8862,157031,136908,1,1,49.99,19.49,11/29/2013
8863,157027,136904,2,1,59.99,22.49,11/29/2013
8864,157052,136929,1,1,49.99,19.49,11/29/2013
8865,157111,136987,2,1,59.99,22.49,11/29/2013
8866,157122,136998,1,1,49.99,19.49,11/29/2013
8867,157151,137025,1,2,109.98,41.98,11/29/2013
8868,157182,137056,1,1,49.99,19.49,11/29/2013
8869,157168,137042,1,1,49.99,19.49,11/29/2013
8870,157214,137088,1,1,49.99,19.49,11/29/2013
8871,157232,137105,1,1,49.99,19.49,11/29/2013
8872,157250,137123,1,1,49.99,19.49,11/29/2013
8873,157321,137193,2,1,59.99,22.49,11/29/2013
8874,157318,137190,1,1,49.99,19.49,11/29/2013
8875,157323,137195,1,1,49.99,19.49,11/29/2013
8876,157337,137209,2,1,59.99,22.49,11/29/2013
8877,157424,137294,1,1,49.99,19.49,11/29/2013
8878,157531,137398,1,1,49.99,19.49,11/29/2013
8879,157498,137366,2,1,59.99,22.49,11/29/2013
8880,157564,137430,1,1,49.99,19.49,11/29/2013
8881,157565,137431,1,1,49.99,19.49,11/29/2013
8882,157568,137434,2,1,59.99,22.49,11/29/2013
8883,157589,137455,1,1,49.99,19.49,11/29/2013
8884,157614,137480,1,2,109.98,41.98,11/29/2013
8885,157615,137481,1,1,49.99,19.49,11/29/2013
8886,157642,137508,1,1,49.99,19.49,11/29/2013
8887,157655,137520,1,1,49.99,19.49,11/29/2013
8888,157643,137509,1,1,49.99,19.49,11/29/2013
8889,157670,137535,1,1,49.99,19.49,11/29/2013
8890,157674,137539,1,1,49.99,19.49,11/29/2013
8891,157707,137572,1,1,49.99,19.49,11/29/2013
8892,157724,137589,1,2,109.98,41.98,11/29/2013
8893,157714,137579,1,1,49.99,19.49,11/29/2013
8894,157712,137577,1,1,49.99,19.49,11/29/2013
8895,157749,114800,1,1,49.99,19.49,11/29/2013
8896,157753,137617,2,1,59.99,22.49,11/29/2013
8897,157740,137605,1,1,49.99,19.49,11/29/2013
8898,157796,137657,1,1,49.99,19.49,11/29/2013
8899,157825,137686,1,1,49.99,19.49,11/29/2013
8900,157792,137653,2,1,59.99,22.49,11/29/2013
8901,157794,137655,1,1,49.99,19.49,11/29/2013
8902,157843,137704,2,1,59.99,22.49,11/29/2013
8903,157838,137699,1,2,109.98,41.98,11/29/2013
8904,157863,137724,1,1,49.99,19.49,11/29/2013
8905,157877,137738,1,1,49.99,19.49,11/29/2013
8906,157902,137763,1,1,49.99,19.49,11/29/2013
8907,157929,137790,2,1,59.99,22.49,11/29/2013
8908,157931,137792,1,1,49.99,19.49,11/29/2013
8909,157954,137814,1,1,49.99,19.49,11/29/2013
8910,157960,137820,1,1,49.99,19.49,11/29/2013
8911,157991,137851,1,1,49.99,19.49,11/29/2013
8912,158059,137916,1,1,49.99,19.49,11/29/2013
8913,158042,137900,1,1,49.99,19.49,11/29/2013
8914,158089,137946,1,1,49.99,19.49,11/29/2013
8915,158085,137942,1,1,49.99,19.49,11/29/2013
8916,158130,137985,1,1,49.99,19.49,11/29/2013
8917,158177,138031,1,1,49.99,19.49,11/29/2013
8918,158193,138047,1,1,49.99,19.49,11/29/2013
8919,158248,138102,1,1,49.99,19.49,11/29/2013
8920,158256,138110,1,1,49.99,19.49,11/29/2013
8921,158291,138145,1,1,49.99,19.49,11/29/2013
8922,158327,138179,1,1,49.99,19.49,11/29/2013
8923,158324,138176,1,1,49.99,19.49,11/29/2013
8924,158370,138220,1,1,49.99,19.49,11/29/2013
8925,158366,105777,1,1,49.99,19.49,11/29/2013
8926,158368,138218,1,1,49.99,19.49,11/29/2013
8927,158416,138266,1,1,49.99,19.49,11/29/2013
8928,158429,138278,1,1,49.99,19.49,11/29/2013
8929,158439,138288,1,1,49.99,19.49,11/29/2013
8930,158482,138331,2,1,59.99,22.49,11/29/2013
8931,158516,138364,1,1,49.99,19.49,11/29/2013
8932,158539,138387,2,1,59.99,22.49,11/29/2013
8933,158577,138425,1,1,49.99,19.49,11/29/2013
8934,158594,138441,1,1,49.99,19.49,11/29/2013
8935,158623,138470,2,1,59.99,22.49,11/29/2013
8936,158641,138488,1,1,49.99,19.49,11/29/2013
8937,158662,138509,1,1,49.99,19.49,11/29/2013
8938,158670,138517,1,1,49.99,19.49,11/29/2013
8939,158707,138552,1,1,49.99,19.49,11/29/2013
8940,158697,138544,1,1,49.99,19.49,11/29/2013
8941,158715,138560,1,1,49.99,19.49,11/29/2013
